periodo,año,trimestre,acreedor_codigo,acreedor_nombre,acreedor_clasif,deudor_codigo,deudor_nombre,deudor_clasif,exp_ij,pasivo_red_j,D_fondeo
2016T3,2016,3,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1026.66063737231,39273.05344278246,0.026141604672223113
2016T3,2016,3,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,298.53697999999997,39273.05344278246,0.007601572931805347
2016T3,2016,3,S123,FMM,NBFI,S13,Gobierno general,Gobierno,116.94347972199998,39273.05344278246,0.002977702762337459
2016T3,2016,3,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,56.15046310206915,39273.05344278246,0.0014297452879205245
2016T3,2016,3,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,36.048125135,39273.05344278246,0.0009178844519313756
2016T3,2016,3,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,60117.78928090682,69762.49359726778,0.8617494326960428
2016T3,2016,3,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,3592.8303269999997,69762.49359726778,0.0515008873928886
2016T3,2016,3,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,3437.2728639996308,69762.49359726778,0.04927107227334331
2016T3,2016,3,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,2520.034355361329,69762.49359726778,0.03612305445830602
2016T3,2016,3,S124,FNM,NBFI,S14_S15,Hogares,Hogares,94.56676999999999,69762.49359726778,0.001355553179419373
2016T3,2016,3,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,37670.670577510005,130239.4916933899,0.2892415356334036
2016T3,2016,3,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,26768.5357844012,130239.4916933899,0.2055331715162076
2016T3,2016,3,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,25486.972971305997,130239.4916933899,0.1956931237977148
2016T3,2016,3,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,19614.919363590998,130239.4916933899,0.15060654113860092
2016T3,2016,3,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,6851.663031827,130239.4916933899,0.05260818314584029
2016T3,2016,3,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,6731.306330775,130239.4916933899,0.05168406481976954
2016T3,2016,3,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,4057.4361288109003,130239.4916933899,0.031153654517962384
2016T3,2016,3,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,2103.5440006328,130239.4916933899,0.01615135296738541
2016T3,2016,3,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,917.5873237419999,130239.4916933899,0.007045384712512438
2016T3,2016,3,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,36.85618079400004,130239.4916933899,0.0002829877506030732
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,72639.24259823679,169376.5497952245,0.4288624528369323
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,70184.95377385315,169376.5497952245,0.41437231930102747
2016T4,2016,4,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,14247.975677441798,169376.5497952245,0.08412011990247491
2016T4,2016,4,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,7784.895552420657,169376.5497952245,0.045962062409658014
2016T4,2016,4,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,1559.7586133197003,169376.5497952245,0.009208822680621618
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,1376.6436422019833,169376.5497952245,0.008127710972187941
2016T4,2016,4,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,875.4614495389999,169376.5497952245,0.005168728791544218
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,639.1920768924125,169376.5497952245,0.003773793229730992
2016T4,2016,4,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,68.42641131900001,169376.5497952245,0.0004039898758224042
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,13703.38238496161,24199.68981212015,0.5662627286279687
2016T4,2016,4,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,5666.40835,24199.68981212015,0.23415210665890607
2016T4,2016,4,S124,FNM,NBFI,S121,Banco Central,Banco Central,1209.2386132914519,24199.68981212015,0.04996917822830184
2016T4,2016,4,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,1205.090245267001,24199.68981212015,0.04979775586476504
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,1195.045362221,24199.68981212015,0.049382672732543646
2016T4,2016,4,S123,FMM,NBFI,S121,Banco Central,Banco Central,493.6205033769999,24199.68981212015,0.020397802914390063
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,390.61234839473656,24199.68981212015,0.016141213024933182
2016T4,2016,4,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,272.09679263877297,24199.68981212015,0.011243813236915801
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,64.19521196857688,24199.68981212015,0.002652728711275688
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,35697.728798538374,161104.7838034121,0.22158081191492413
2016T4,2016,4,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,32006.60573181794,161104.7838034121,0.19866949308515852
2016T4,2016,4,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,25606.150496861,161104.7838034121,0.15894096930173637
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,16310.918075523,161104.7838034121,0.10124415731457345
2016T4,2016,4,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,14301.880777678,161104.7838034121,0.08877378088989493
2016T4,2016,4,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,8954.790138049499,161104.7838034121,0.05558363896243186
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,8084.690406818702,161104.7838034121,0.05018280783445906
2016T4,2016,4,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,7402.399255665981,161104.7838034121,0.0459477309171573
2016T4,2016,4,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,6371.402187485998,161104.7838034121,0.03954818744091853
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,6355.729664973613,161104.7838034121,0.03945090589444683
2016T4,2016,4,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,12.488269999999552,161104.7838034121,7.751644429899951e-05
2016T4,2016,4,S14_S15,Hogares,Hogares,S123,FMM,NBFI,6820.814443129,15076.357834563001,0.4524179193659147
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,5305.227936452342,15076.357834563001,0.3518905557076888
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,1692.8858090196597,15076.357834563001,0.11228745215496733
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,678.436102559,15076.357834563001,0.045000000000243096
2016T4,2016,4,S13,Gobierno general,Gobierno,S123,FMM,NBFI,269.23528340300004,15076.357834563001,0.017858111777220496
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,178.07425999999978,15076.357834563001,0.011811490676598244
2016T4,2016,4,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,105.42029999999997,15076.357834563001,0.006992424905060344
2016T4,2016,4,S124,FNM,NBFI,S123,FMM,NBFI,26.263699999999996,15076.357834563001,0.0017420454123070546
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,8025.076497158864,27218.593658944,0.29483802865479175
2016T4,2016,4,S14_S15,Hogares,Hogares,S124,FNM,NBFI,7935.533404176002,27218.593658944,0.2915482520372023
2016T4,2016,4,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,5476.562160058,27218.593658944,0.20120665412330765
2016T4,2016,4,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,2715.756811920784,27218.593658944,0.0997757946626456
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,1245.3487469577224,27218.593658944,0.04575360367850975
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,880.2589861350007,27218.593658944,0.03234035516914918
2016T4,2016,4,S124,FNM,NBFI,S124,FNM,NBFI,484.0015025376262,27218.593658944,0.01778201727107175
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,456.05555000000004,27218.593658944,0.016755294403321998
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,7100.766908757235,17264.496514160277,0.41129301992289274
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,5752.1799532364075,17264.496514160277,0.3331797106575619
2016T4,2016,4,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,1934.456513973797,17264.496514160277,0.11204824376935422
2016T4,2016,4,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,696.6378080447244,17264.496514160277,0.040350890480550336
2016T4,2016,4,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,648.0873131913435,17264.496514160277,0.03753873231459629
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,541.86237776713,17264.496514160277,0.031385935716265835
2016T4,2016,4,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,355.01702,17264.496514160277,0.02056341577692789
2016T4,2016,4,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,121.58415095300002,17264.496514160277,0.0070424382693857965
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,100.44825783039846,17264.496514160277,0.0058181979270586414
2016T4,2016,4,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,13.445125847241279,17264.496514160277,0.000778773121834954
2016T4,2016,4,S13,Gobierno general,Gobierno,S125_S126,Otros intermediarios,NBFI,0.011084558999999966,17264.496514160277,6.420435713783168e-07
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,455.90864722409987,522.8484923391,0.8719708556191352
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S128,Compañías de seguros,NBFI,66.93984511500003,522.8484923391,0.12802914438086463
2016T4,2016,4,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,25532.263069999997,39907.750579013824,0.6397820648760538
2016T4,2016,4,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,7789.788483015001,39907.750579013824,0.19519487743594835
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,2670.567861416894,39907.750579013824,0.06691852641830577
2016T4,2016,4,S124,FNM,NBFI,S13,Gobierno general,Gobierno,1291.474712196,39907.750579013824,0.03236150104824861
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,1125.7971263140514,39907.750579013824,0.028209987032094742
2016T4,2016,4,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1001.4291785373099,39907.750579013824,0.025093601218003216
2016T4,2016,4,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,299.94494999999995,39907.750579013824,0.007515957317768021
2016T4,2016,4,S123,FMM,NBFI,S13,Gobierno general,Gobierno,113.00922385399998,39907.750579013824,0.0028317613048686294
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,46.17697956057227,39907.750579013824,0.0011570930180378352
2016T4,2016,4,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,37.29899412,39907.750579013824,0.000934630330671013
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,61460.41809090682,71600.47119922779,0.8583800785317971
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,3700.445293,71600.47119922779,0.05168185671157859
2016T4,2016,4,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,3594.6121039996306,71600.47119922779,0.05020374927418632
2016T4,2016,4,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,2745.0734313213293,71600.47119922779,0.038338762096735125
2016T4,2016,4,S124,FNM,NBFI,S14_S15,Hogares,Hogares,99.92228,71600.47119922779,0.0013955533857028257
2016T4,2016,4,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,35870.973987527,127773.8900970769,0.2807379031840843
2016T4,2016,4,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,26560.985444154096,127773.8900970769,0.20787490639890704
2016T4,2016,4,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,26528.550572565,127773.8900970769,0.20762106055008414
2016T4,2016,4,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,17906.710684746,127773.8900970769,0.14014373884321188
2016T4,2016,4,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,7167.617989993,127773.8900970769,0.05609610840326896
2016T4,2016,4,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,6581.933628695,127773.8900970769,0.051512352200393526
2016T4,2016,4,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,4172.9213198489,127773.8900970769,0.032658638761631976
2016T4,2016,4,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,1983.1147807649,127773.8900970769,0.015520500935349294
2016T4,2016,4,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,954.1952025149999,127773.8900970769,0.007467841839909898
2016T4,2016,4,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,46.88648626800005,127773.8900970769,0.0003669488831589755
2017T1,2017,1,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,71738.761056506,169540.5364835929,0.4231363339082535
2017T1,2017,1,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,70055.23131567333,169540.5364835929,0.41320637983502456
2017T1,2017,1,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,14793.01962736269,169540.5364835929,0.08725358509641302
2017T1,2017,1,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,8213.094881459381,169540.5364835929,0.048443251695468086
2017T1,2017,1,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,1688.756763762205,169540.5364835929,0.009960784593398008
2017T1,2017,1,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,1468.7306265035775,169540.5364835929,0.00866300565614709
2017T1,2017,1,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,855.0459211929999,169540.5364835929,0.005043312584278309
2017T1,2017,1,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,659.4346606887236,169540.5364835929,0.0038895397783086506
2017T1,2017,1,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,68.46163044400001,169540.5364835929,0.0004038068527087934
2017T1,2017,1,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,12563.424803698108,23424.91211174284,0.5363275108041964
2017T1,2017,1,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,5476.76088,23424.91211174284,0.23380070131637828
2017T1,2017,1,S124,FNM,NBFI,S121,Banco Central,Banco Central,1529.605230074454,23424.91211174284,0.06529822706603315
2017T1,2017,1,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,1319.0404865950009,23424.91211174284,0.05630930354414306
2017T1,2017,1,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,1128.3324047699998,23424.91211174284,0.048168052857042315
2017T1,2017,1,S123,FMM,NBFI,S121,Banco Central,Banco Central,608.088349498,23424.91211174284,0.025959045079753662
2017T1,2017,1,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,442.68525209988593,23424.91211174284,0.018898053917477415
2017T1,2017,1,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,265.763779879773,23424.91211174284,0.01134534800438147
2017T1,2017,1,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,91.21092512761903,23424.91211174284,0.0038937574105943075
2017T1,2017,1,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,34285.93735296355,160172.72497597913,0.21405602831634013
2017T1,2017,1,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,31797.92225181794,160172.72497597913,0.19852270264232957
2017T1,2017,1,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,25735.190849194,160172.72497597913,0.1606714929339778
2017T1,2017,1,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,15906.769071798,160172.72497597913,0.09931009835902782
2017T1,2017,1,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,15537.160652578,160172.72497597913,0.09700253682334546
2017T1,2017,1,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,9694.858402645365,160172.72497597913,0.060527523672331156
2017T1,2017,1,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,7562.460981638981,160172.72497597913,0.04721441170944125
2017T1,2017,1,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,7018.55178276811,160172.72497597913,0.043818645052212675
2017T1,2017,1,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,6481.601825818,160172.72497597913,0.04046632675313501
2017T1,2017,1,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,6152.106904757197,160172.72497597913,0.03840920422425116
2017T1,2017,1,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,0.16489999999955302,160172.72497597913,1.0295136080395887e-06
2017T1,2017,1,S14_S15,Hogares,Hogares,S123,FMM,NBFI,7025.509902190999,16622.605392072,0.42264793854408356
2017T1,2017,1,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,6142.43264661654,16622.605392072,0.3695228576830752
2017T1,2017,1,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,1868.0793512614596,16622.605392072,0.1123818623615058
2017T1,2017,1,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,748.017242647,16622.605392072,0.0450000000002262
2017T1,2017,1,S13,Gobierno general,Gobierno,S123,FMM,NBFI,378.70791935600016,16622.605392072,0.02278270526331699
2017T1,2017,1,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,289.3502099999998,16622.605392072,0.017407031158785898
2017T1,2017,1,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,125.24895999999998,16622.605392072,0.007534857325057859
2017T1,2017,1,S124,FNM,NBFI,S123,FMM,NBFI,45.259159999999994,16622.605392072,0.0027227476639483925
2017T1,2017,1,S14_S15,Hogares,Hogares,S124,FNM,NBFI,8573.394518293,30166.208647428695,0.28420523833457534
2017T1,2017,1,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,8363.665629966634,30166.208647428695,0.2772527939363548
2017T1,2017,1,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,6874.361630058,30166.208647428695,0.2278828509874394
2017T1,2017,1,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,2975.5436523353237,30166.208647428695,0.09863830377600179
