periodo,año,trimestre,tipo_cuenta,sector_activo_codigo,sector_activo_nombre,sector_pasivo_codigo,sector_pasivo_nombre,instrumento,valor,clasificacion_acreedor,flag_sf_acreedor
2005T2,2005,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,409.39638,Gobierno,False
2005T2,2005,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,761.8848000052001,Gobierno,False
2005T2,2005,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,11227.284827703,Resto del mundo,False
2005T2,2005,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,573.1085805955931,Empresas NF,False
2005T2,2005,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,204.40623467295774,Bancario,True
2005T2,2005,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,116.182240239,NBFI,True
2005T2,2005,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,351.7460937599328,NBFI,True
2005T2,2005,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,34.159871414328975,NBFI,True
2005T2,2005,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,3686.9582395065345,NBFI,True
2005T2,2005,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,2131.2304783599707,NBFI,True
2005T2,2005,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,26.389101059999998,Gobierno,False
2005T2,2005,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,2.068013918275602,Hogares,False
2005T2,2005,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3654.4854646370004,Resto del mundo,False
2005T3,2005,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.43923,Empresas NF,False
2005T3,2005,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,21000.840264186103,Bancario,True
2005T3,2005,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,14429.038910000003,Bancario,True
2005T3,2005,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,6.808389999999999,NBFI,True
2005T3,2005,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,11.339459999999999,NBFI,True
2005T3,2005,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,750.2420522915461,NBFI,True
2005T3,2005,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,869.28528,NBFI,True
2005T3,2005,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,451.4815499999999,NBFI,True
2005T3,2005,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1189.93377,NBFI,True
2005T3,2005,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,403.48760999999996,Gobierno,False
2005T3,2005,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,622.2463600052001,Gobierno,False
2005T3,2005,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,10021.141873693003,Resto del mundo,False
2005T3,2005,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,557.6202649116094,Empresas NF,False
2005T3,2005,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,188.82489735187548,Bancario,True
2005T3,2005,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,117.549438209,NBFI,True
2005T3,2005,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,428.7132818260402,NBFI,True
2005T3,2005,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,35.938467455635084,NBFI,True
2005T3,2005,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,3936.354912574644,NBFI,True
2005T3,2005,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,2168.306954322264,NBFI,True
2005T3,2005,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,27.778573337999998,Gobierno,False
2005T3,2005,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,1.5758411009585638,Hogares,False
2005T3,2005,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3507.0075306130007,Resto del mundo,False
2005T4,2005,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.42982,Empresas NF,False
2005T4,2005,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,22185.64602822307,Bancario,True
2005T4,2005,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,15267.303180000003,Bancario,True
2005T4,2005,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,4.406449999999999,NBFI,True
2005T4,2005,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,9.33949,NBFI,True
2005T4,2005,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,754.2672724174847,NBFI,True
2005T4,2005,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,900.9593299999999,NBFI,True
2005T4,2005,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,507.03454999999985,NBFI,True
2005T4,2005,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1256.90348,NBFI,True
2005T4,2005,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,405.2450799999999,Gobierno,False
2005T4,2005,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,593.0684500052,Gobierno,False
2005T4,2005,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,9660.342506790003,Resto del mundo,False
2005T4,2005,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,480.86108446395934,Empresas NF,False
2005T4,2005,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,184.33608490311474,Bancario,True
2005T4,2005,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,138.348540638,NBFI,True
2005T4,2005,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,200.4554058000671,NBFI,True
2005T4,2005,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,35.26667170276453,NBFI,True
2005T4,2005,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,3779.3124398525965,NBFI,True
2005T4,2005,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,2218.600638570585,NBFI,True
2005T4,2005,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,29.168048168999995,Gobierno,False
2005T4,2005,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,6.390397484068932,Hogares,False
2005T4,2005,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3310.7049215439997,Resto del mundo,False
2006T1,2006,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.45691000000000004,Empresas NF,False
2006T1,2006,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,22973.777776305105,Bancario,True
2006T1,2006,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,15954.91911,Bancario,True
2006T1,2006,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.7759299999999989,NBFI,True
2006T1,2006,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,9.30356,NBFI,True
2006T1,2006,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,778.7222472275652,NBFI,True
2006T1,2006,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,959.7990100000002,NBFI,True
2006T1,2006,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,520.6587099999998,NBFI,True
2006T1,2006,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1306.70576,NBFI,True
2006T1,2006,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,392.43268,Gobierno,False
2006T1,2006,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,556.6636100051999,Gobierno,False
2006T1,2006,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,10014.390580016998,Resto del mundo,False
2006T1,2006,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,702.6047747087695,Empresas NF,False
2006T1,2006,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,77.81466413235056,Bancario,True
2006T1,2006,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,147.501861463,NBFI,True
2006T1,2006,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,172.9760424612457,NBFI,True
2006T1,2006,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,35.77742520052469,NBFI,True
2006T1,2006,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,3850.8745846110564,NBFI,True
2006T1,2006,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,2232.134789013485,NBFI,True
2006T1,2006,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,29.843914975,Gobierno,False
2006T1,2006,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,5.532080737596929,Hogares,False
2006T1,2006,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3264.040033843,Resto del mundo,False
2006T2,2006,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.51308,Empresas NF,False
2006T2,2006,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,23849.179183001095,Bancario,True
2006T2,2006,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,16646.99823,Bancario,True
2006T2,2006,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.27340999999999893,NBFI,True
2006T2,2006,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,8.0471,NBFI,True
2006T2,2006,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,770.0639231674488,NBFI,True
2006T2,2006,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,982.2916800000003,NBFI,True
2006T2,2006,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,567.15711,NBFI,True
2006T2,2006,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1379.87837,NBFI,True
2006T2,2006,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,404.20561,Gobierno,False
2006T2,2006,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,538.9210800052,Gobierno,False
2006T2,2006,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,10699.469254305,Resto del mundo,False
2006T2,2006,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,620.6832305868734,Empresas NF,False
2006T2,2006,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,50.17394083575453,Bancario,True
2006T2,2006,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,134.069332591,NBFI,True
2006T2,2006,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,72.08393189015173,NBFI,True
2006T2,2006,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,33.500744524299336,NBFI,True
2006T2,2006,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,3860.9189566428695,NBFI,True
2006T2,2006,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,2395.7557004071955,NBFI,True
2006T2,2006,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,30.527293766999996,Gobierno,False
2006T2,2006,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,5.3342141137807815,Hogares,False
2006T2,2006,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3461.475756275,Resto del mundo,False
2006T3,2006,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.5160900000000002,Empresas NF,False
2006T3,2006,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,24678.457291094088,Bancario,True
2006T3,2006,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,17631.47493,Bancario,True
2006T3,2006,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,1.8986899999999995,NBFI,True
2006T3,2006,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,7.695870000000001,NBFI,True
2006T3,2006,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,782.8788917336058,NBFI,True
2006T3,2006,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,1057.6909799999999,NBFI,True
2006T3,2006,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,600.8710800000001,NBFI,True
2006T3,2006,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1454.8809899999999,NBFI,True
2006T3,2006,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,343.76523999999995,Gobierno,False
2006T3,2006,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,532.6373300052002,Gobierno,False
2006T3,2006,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,10899.761742435001,Resto del mundo,False
2006T3,2006,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,446.06801818515197,Empresas NF,False
2006T3,2006,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,85.21722476701467,Bancario,True
2006T3,2006,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,117.679688134,NBFI,True
2006T3,2006,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,199.77811932871077,NBFI,True
2006T3,2006,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,35.19079257327937,NBFI,True
2006T3,2006,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,4041.423048761416,NBFI,True
2006T3,2006,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,2683.1320642932383,NBFI,True
2006T3,2006,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,31.218176884999995,Gobierno,False
2006T3,2006,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,6.589033816674481,Hogares,False
2006T3,2006,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3539.39660552,Resto del mundo,False
2006T4,2006,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.53093,Empresas NF,False
2006T4,2006,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,25612.07569833711,Bancario,True
2006T4,2006,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,18316.985920000003,Bancario,True
2006T4,2006,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,1.3307699999999996,NBFI,True
2006T4,2006,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,5.88003,NBFI,True
2006T4,2006,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,841.9920018564723,NBFI,True
2006T4,2006,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,1169.31625,NBFI,True
2006T4,2006,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,628.99639,NBFI,True
2006T4,2006,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1487.72544,NBFI,True
2006T4,2006,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,227.37981999999997,Gobierno,False
2006T4,2006,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,550.3929204822,Gobierno,False
2006T4,2006,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,10607.563727224002,Resto del mundo,False
2006T4,2006,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,512.2573638202881,Empresas NF,False
2006T4,2006,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,82.88402705820172,Bancario,True
2006T4,2006,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,101.68418456,NBFI,True
2006T4,2006,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,198.64315453619693,NBFI,True
2006T4,2006,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,36.52763826772455,NBFI,True
2006T4,2006,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,4120.3160685339635,NBFI,True
2006T4,2006,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,3191.4876553717454,NBFI,True
2006T4,2006,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,31.909065109999997,Gobierno,False
2006T4,2006,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,5.7070398912011475,Hogares,False
2006T4,2006,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3787.525461936,Resto del mundo,False
2007T1,2007,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.5564000000000001,Empresas NF,False
2007T1,2007,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,26957.5802833034,Bancario,True
2007T1,2007,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,19089.830820000003,Bancario,True
2007T1,2007,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,4.9734500000000015,NBFI,True
2007T1,2007,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,5.52641,NBFI,True
2007T1,2007,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,855.0438841827304,NBFI,True
2007T1,2007,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,1343.41402,NBFI,True
2007T1,2007,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,633.9667299999999,NBFI,True
2007T1,2007,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1531.17483,NBFI,True
2007T1,2007,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,192.87367999999992,Gobierno,False
2007T1,2007,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,557.2471004822,Gobierno,False
2007T1,2007,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,10789.778582048002,Resto del mundo,False
2007T1,2007,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,309.65264820445833,Empresas NF,False
