periodo,año,trimestre,act_total,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,activos_netos,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones,activo_proxy
2011T1,2011,1,222188.2394,4680.7372,56196.319,60877.0562,,,,353071.8998,S11,Empresas no financieras,1053.1342,3727.6299,4780.7641,0.438,2508.9181,2509.3561,3104.6695,3164.9823,6808.5329,21322.5195,81.5827,20004.9132,20086.4959,-130883.6604,4780.7641,2509.3561,28131.0524,20086.495899999998,60877.056200000006,0.0,7290.1202,41690.8244,222188.2394
2011T1,2011,1,172598.6677,3295.1332,33810.9327,37106.066,,,,40231.1007,S14_S15,Hogares e IPSFLSH,5.7142,110.0984,115.8127,,,,4228.0463,4768.1108,9966.8684,9087.7847,,,,132367.567,115.8126,0.0,19054.6531,0.0,37106.0659,0.0,115.8126,28166.622800000005,172598.6677
2011T1,2011,1,124059.2638,,,,,,,123762.5702,S2,Resto del mundo,101.2796,10738.7338,,3165.7009,24561.8331,27727.534,413.0372,386.1028,395.033,6.1925,,,,,10840.0134,27727.534,401.2255,0.0,0.0,0.0,38567.547399999996,39767.912899999996,124059.2638
2011T2,2011,2,18412.8485,2.3655,678.2961,680.6615,7267.736,450.5699,7718.3059,18545.0922,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,680.6616,7718.3059,0.0,0.0,18412.8485
2011T2,2011,2,107101.1692,3554.4112,5861.7023,9416.1135,17629.1089,50246.2394,67875.3483,120558.227,S122,Bancos y cooperativas,2345.2182,7541.7091,9886.9273,10838.1326,71080.3776,81918.5102,129.7887,0.0,6023.8615,4363.4541,94.226,17075.5389,17169.7649,-13457.0578,9886.9273,81918.5102,10387.3156,17169.7649,9416.1135,67875.3483,91805.4375,102322.5418,107101.1692
2011T2,2011,2,,,,,,,,9077.7067,S123,Fondos mercado monetario,427.8518,462.193,890.0448,,,,1.355,0.0,,,,,,,890.0448,0.0,0.0,0.0,0.0,0.0,890.0448,891.3998,9077.7067
2011T2,2011,2,,,,,,,,13630.9878,S124,Fondos mercado no monetario,165.8511,3699.7735,,0.6258,3.7892,4.415,12.4081,1601.1666,,,,,,-331.0855,3865.6245999999996,4.415,0.0,0.0,0.0,0.0,3870.0395999999996,5483.614299999999,13630.9878
2011T2,2011,2,112152.4162,1560.5978,5394.3244,6954.9221,,,0.0,109213.5144,S125_S126,Otros intermediarios y auxiliares,17.1395,605.5517,622.6912,676.9656,2549.9184,3226.8839,1004.451,695.5193,1663.4166,2492.3659,,,,,622.6912,3226.884,4155.782499999999,0.0,6954.922200000001,0.0,3849.5752,9705.328,112152.4162
2011T2,2011,2,22999.7558,,,,,,,,S128,Compañías de seguros,259.1786,13373.1496,,,,,,,269.0804,658.9664,,,,,13632.3282,0.0,928.0468000000001,0.0,0.0,0.0,13632.3282,14560.375,22999.7558
2011T2,2011,2,74325.9042,,,,,,,74325.9025,S129,Fondos de pensiones,201.5001,26246.791,,0.0,0.0,0.0,0.0,28047.7462,247.8799,4087.5533,,,,,26448.291100000002,0.0,4335.4332,0.0,0.0,0.0,26448.291100000002,58831.4705,74325.9042
2011T2,2011,2,28734.8455,4.0723,931.544,935.6163,,,0.0,18250.7179,S13,Gobierno general,1603.9354,7545.3742,,,,,,,4118.7065,4153.596,0.0,12435.7575,12435.7575,,9149.3096,0.0,8272.3025,12435.7575,935.6163,0.0,9149.3096,17421.6121,28734.8455
2011T2,2011,2,230364.3212,4995.5589,57641.3961,62636.955,,,,365436.7645,S11,Empresas no financieras,1210.0191,3423.5407,4633.5598,0.4586,2618.583,2619.0415,3149.8773,3109.6965,6874.4422,20429.3082,115.5275,20248.1121,20363.6396,-135072.4433,4633.5598,2619.0416,27303.7504,20363.6396,62636.955,0.0,7252.6014,40815.9256,230364.3212
2011T2,2011,2,174342.0236,3331.1864,35094.4219,38425.6083,,,,41554.3203,S14_S15,Hogares e IPSFLSH,14.6105,105.9453,120.5559,,,,4140.1671,4722.624,8974.2723,9910.35,,,,132787.7033,120.5558,0.0,18884.622300000003,0.0,38425.6083,0.0,120.5558,27867.9692,174342.0236
2011T2,2011,2,125671.2481,,,,,,,122495.3628,S2,Resto del mundo,94.226,10743.3771,,3134.5758,24800.9351,27935.5109,404.4523,382.7232,386.0902,4.5121,,,,,10837.6031,27935.510899999997,390.60229999999996,0.0,0.0,0.0,38773.114,39950.8918,125671.2481
2011T3,2011,3,21477.5377,1.0347,720.007,721.0417,7994.2989,387.4033,8381.7021,21949.762,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,721.0417,8381.7022,0.0,0.0,21477.5377
2011T3,2011,3,111953.033,3387.0757,6621.8284,10008.9041,17743.3338,53437.2629,71180.5967,122641.0393,S122,Bancos y cooperativas,2636.8979,6044.1352,8681.0331,11936.6858,73570.3652,85507.051,204.8195,0.0,7513.7895,4156.3594,0.0,17921.3015,17921.3015,-10688.0063,8681.0331,85507.051,11670.1489,17921.3015,10008.9041,71180.5967,94188.08410000001,106063.0525,111953.033
2011T3,2011,3,,,,,,,,9717.6859,S123,Fondos mercado monetario,330.1444,486.1546,816.2991,,,,1.1503,0.0,,,,,,,816.299,0.0,0.0,0.0,0.0,0.0,816.299,817.4493,9717.6859
2011T3,2011,3,,,,,,,,12251.9328,S124,Fondos mercado no monetario,179.6923,3914.3965,,1.6098,5.5541,7.164,10.7428,1262.2588,,,,,,-322.6896,4094.0888,7.1639,0.0,0.0,0.0,0.0,4101.2527,5374.2543000000005,12251.9328
2011T3,2011,3,110580.2793,1638.9981,5391.3312,7030.3293,,,0.0,109668.2224,S125_S126,Otros intermediarios y auxiliares,22.4072,668.9667,691.3739,682.4378,2549.2659,3231.7037,1042.506,708.1283,1496.9392,2468.4336,,,,,691.3738999999999,3231.7037,3965.3728,0.0,7030.329299999999,0.0,3923.0776,9639.0847,110580.2793
2011T3,2011,3,23572.6443,,,,,,,,S128,Compañías de seguros,283.5752,13965.9839,,,,,,,165.6505,696.9717,,,,,14249.559099999999,0.0,862.6222,0.0,0.0,0.0,14249.559099999999,15112.181299999998,23572.6443
2011T3,2011,3,70754.8192,,,,,,,70754.8176,S129,Fondos de pensiones,155.9292,30933.5479,,0.0,0.0,0.0,0.0,22158.9369,574.0789,5523.2617,,,,,31089.4771,0.0,6097.3405999999995,0.0,0.0,0.0,31089.4771,59345.7546,70754.8192
2011T3,2011,3,33217.6334,4.1065,955.6696,959.7761,,,0.0,20485.8087,S13,Gobierno general,2413.6784,9541.63,,,,,,,4621.9076,4147.6414,0.0,14403.817,14403.817,,11955.308399999998,0.0,8769.548999999999,14403.817,959.7760999999999,0.0,11955.308399999998,20724.857399999997,33217.6334
2011T3,2011,3,219946.473,5959.6033,61124.5055,67084.1088,,,,359434.9029,S11,Empresas no financieras,1327.0496,2335.9459,3662.9956,0.5509,3049.6574,3050.2083,3334.7422,2581.0513,6418.9234,21112.8547,111.4343,21002.1912,21113.6255,-139488.4299,3662.9955,3050.2083000000002,27531.7781,21113.625500000002,67084.1088,0.0,6713.2038,40160.7754,219946.473
2011T3,2011,3,172931.2215,3451.3431,36031.752,39483.0951,,,,42524.5789,S14_S15,Hogares e IPSFLSH,10.1904,117.0301,127.2206,,,,4432.0493,4171.9753,9291.8652,11131.7773,,,,130406.6427,127.2205,0.0,20423.6425,0.0,39483.0951,0.0,127.2205,29154.887600000002,172931.2215
2011T3,2011,3,132329.0506,,,,,,,125288.7379,S2,Resto del mundo,0.0,12297.2899,,3311.7239,27450.7735,30762.4974,432.9662,338.5681,378.1964,4.9538,,,,,12297.2899,30762.4974,383.1502,0.0,0.0,0.0,43059.787299999996,44214.47179999999,132329.0506
2011T4,2011,4,24872.1642,7.097,719.7455,726.8425,12305.0297,1001.362,13306.3916,25272.91,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,726.8425,13306.391699999998,0.0,0.0,24872.1642
2011T4,2011,4,117730.0021,4547.9782,6529.943,11077.9212,19810.527,55617.5999,75428.127,128963.8525,S122,Bancos y cooperativas,869.175,7181.2911,8050.4661,11709.9642,76569.5338,88279.498,152.8854,0.0,9886.0835,5858.4772,70.5561,17808.324,17878.88,-11233.8504,8050.466100000001,88279.498,15744.560700000002,17878.880100000002,11077.9212,75428.1269,96329.96410000001,112227.41020000001,117730.0021
2011T4,2011,4,,,,,,,,10123.3403,S123,Fondos mercado monetario,66.5651,513.2449,579.81,,,,1.1442,0.0,,,,,,,579.8100000000001,0.0,0.0,0.0,0.0,0.0,579.8100000000001,580.9542,10123.3403
2011T4,2011,4,,,,,,,,12112.3636,S124,Fondos mercado no monetario,93.3913,3944.9589,,0.9925,6.9672,7.9597,13.5198,1221.1628,,,,,,45.9123,4038.3502,7.9597,0.0,0.0,0.0,0.0,4046.3098999999997,5280.9925,12112.3636
2011T4,2011,4,119802.7273,1875.8295,5950.727,7826.5564,,,0.0,118719.4084,S125_S126,Otros intermediarios y auxiliares,15.0273,638.3911,653.4184,710.6504,2599.0153,3309.6657,1052.6853,733.4714,2058.1105,2796.9458,,,,,653.4184,3309.6657,4855.0563,0.0,7826.5565,0.0,3963.0841,10604.297100000002,119802.7273
2011T4,2011,4,24105.2236,,,,,,,,S128,Compañías de seguros,287.8011,14056.8388,,,,,,,193.8283,816.8717,,,,,14344.6399,0.0,1010.7,0.0,0.0,0.0,14344.6399,15355.3399,24105.2236
2011T4,2011,4,72930.0065,,,,,,,72930.0049,S129,Fondos de pensiones,8.7342,31255.0313,,0.0,0.0,0.0,0.0,23002.2222,234.8576,5086.477,,,,,31263.765499999998,0.0,5321.3346,0.0,0.0,0.0,31263.765499999998,59587.3223,72930.0065
2011T4,2011,4,32264.4174,4.141,975.2328,979.3738,,,0.0,21864.9555,S13,Gobierno general,2629.9529,8820.3973,,,,,,,5189.7436,2838.7677,0.0,15289.9106,15289.9106,,11450.3502,0.0,8028.5113,15289.9106,979.3738,0.0,11450.3502,19478.8615,32264.4174
2011T4,2011,4,238104.168,5594.6377,63842.866,69437.5037,,,,380250.69,S11,Empresas no financieras,788.9544,5868.2725,6657.2269,0.6894,3725.3655,3726.055,3285.7892,2433.5812,8296.736,22908.294,90.7507,22039.0925,22129.8432,-142146.522,6657.2269,3726.0549,31205.030000000002,22129.8432,69437.5037,0.0,10383.2818,47307.6822,238104.168
2011T4,2011,4,177539.5177,3646.4549,37430.4928,41076.9477,,,,44281.9939,S14_S15,Hogares e IPSFLSH,22.2153,176.5248,198.74,,,,4617.0605,3987.3328,9469.306,11262.2002,,,,133257.5238,198.74009999999998,0.0,20731.5062,0.0,41076.9477,0.0,198.74009999999998,29534.6396,177539.5177
2011T4,2011,4,144133.2414,,,,,,,134681.1098,S2,Resto del mundo,70.5561,13491.3999,,3598.6061,28664.0264,32262.6325,451.0399,322.4314,400.5931,7.9608,,,,,13561.956,32262.6325,408.5539,0.0,0.0,0.0,45824.5885,47006.6137,144133.2414
2012T1,2012,1,21544.8923,4.593,686.1426,690.7355,8495.764,6.9186,8502.6826,21787.0317,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,690.7356,8502.6826,0.0,0.0,21544.8923
2012T1,2012,1,117677.453,3701.549,5866.4929,9568.0419,19486.7845,56186.4982,75673.2827,130625.0685,S122,Bancos y cooperativas,2247.9281,7090.9084,9338.8365,11588.1813,79045.5043,90633.6856,42.3066,0.0,7189.1204,4611.1891,685.7986,18238.6714,18924.47,-12947.6155,9338.836500000001,90633.6856,11800.3095,18924.469999999998,9568.0419,75673.28270000001,99972.5221,111815.1382,117677.453
2012T1,2012,1,,,,,,,,10000.103,S123,Fondos mercado monetario,251.8606,429.1112,680.9718,,,,1.1757,0.0,,,,,,,680.9718,0.0,0.0,0.0,0.0,0.0,680.9718,682.1475,10000.103
2012T1,2012,1,,,,,,,,13071.2769,S124,Fondos mercado no monetario,135.9275,4020.3621,,0.9378,9.3325,10.2702,12.3597,1422.1807,,,,,,33.4436,4156.2896,10.270299999999999,0.0,0.0,0.0,0.0,4166.5599,5601.1003,13071.2769
2012T1,2012,1,123163.8758,1946.5496,6074.0099,8020.5594,,,0.0,119615.4574,S125_S126,Otros intermediarios y auxiliares,25.1968,747.3232,772.52,768.997,2675.7519,3444.7489,1183.9529,775.6729,1975.6486,2885.7356,,,,,772.5200000000001,3444.7489,4861.3842,0.0,8020.5595,0.0,4217.2689,11038.2789,123163.8758
2012T1,2012,1,24205.073,,,,,,,,S128,Compañías de seguros,3.8108,14613.0391,,,,,,,261.5267,836.5078,,,,,14616.8499,0.0,1098.0345,0.0,0.0,0.0,14616.8499,15714.884399999999,24205.073
2012T1,2012,1,76981.8339,,,,,,,76981.8323,S129,Fondos de pensiones,13.8643,31738.6886,,0.0,0.0,0.0,0.0,25570.6123,93.3027,4736.9808,,,,,31752.552900000002,0.0,4830.2835000000005,0.0,0.0,0.0,31752.552900000002,62153.4487,76981.8339
2012T1,2012,1,31975.2011,4.135,923.6677,927.8027,,,0.0,22014.7718,S13,Gobierno general,2848.8591,8919.5024,,,,,,,4998.6409,2703.895,0.0,15441.8663,15441.8663,,11768.361499999999,0.0,7702.535900000001,15441.8663,927.8027,0.0,11768.361499999999,19470.8974,31975.2011
2012T1,2012,1,239427.3746,5001.2891,64524.145,69525.4342,,,,389838.2451,S11,Empresas no financieras,748.6796,5473.6465,6222.3261,0.802,4022.2539,4023.0559,3233.998,2747.0542,7027.792,22494.2532,112.7943,22145.0793,22257.8737,-150410.8705,6222.3261,4023.0559000000003,29522.0452,22257.873600000003,69525.4341,0.0,10245.382000000001,45748.479400000004,239427.3746
2012T1,2012,1,183572.8579,3801.1727,38440.7752,42241.9479,,,,45135.0064,S14_S15,Hogares e IPSFLSH,21.4801,163.9358,185.4159,,,,4357.7457,4305.5988,9326.2149,11602.3746,,,,138437.8515,185.4159,0.0,20928.589500000002,0.0,42241.9479,0.0,185.4159,29777.3499,183572.8579
2012T1,2012,1,143929.5339,,,,,,,131506.4716,S2,Resto del mundo,705.2946,14175.7067,,3508.1722,27161.7273,30669.8995,445.2582,348.2838,437.7106,6.905,,,,,14881.0013,30669.8995,444.6156,0.0,0.0,0.0,45550.9008,46789.058399999994,143929.5339
2012T2,2012,2,22556.7366,6.6248,698.9342,705.559,9992.0768,392.0852,10384.1619,22933.8394,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,705.5590000000001,10384.162,0.0,0.0,22556.7366
2012T2,2012,2,123991.9541,4297.9906,5935.1097,10233.1003,19598.5655,59841.4323,79439.9979,135764.3834,S122,Bancos y cooperativas,931.432,7383.5264,8314.9584,12405.4952,82071.946,94477.4412,336.6848,0.0,7865.2851,5962.1501,1082.6478,18584.6505,19667.2984,-11772.4294,8314.9584,94477.4412,13827.4352,19667.2983,10233.1003,79439.9978,102792.3996,116956.51960000001,123991.9541
2012T2,2012,2,,,,,,,,11020.7442,S123,Fondos mercado monetario,212.0914,382.3534,594.4447,,,,1.0752,0.0,,,,,,,594.4448,0.0,0.0,0.0,0.0,0.0,594.4448,595.52,11020.7442
2012T2,2012,2,,,,,,,,12573.4078,S124,Fondos mercado no monetario,110.4253,4047.7156,,1.1005,13.1773,14.2777,14.8635,1254.5723,,,,,,5.4303,4158.1409,14.277800000000001,0.0,0.0,0.0,0.0,4172.4187,5441.8545,12573.4078
2012T2,2012,2,128469.7075,1947.8856,6385.5771,8333.4627,,,0.0,125163.7302,S125_S126,Otros intermediarios y auxiliares,22.012,492.8954,514.9073,765.9499,2705.3875,3471.3374,1133.5702,793.2492,2054.2219,2871.5913,,,,,514.9074,3471.3374,4925.8132000000005,0.0,8333.4627,0.0,3986.2448,10838.877400000001,128469.7075
2012T2,2012,2,24520.2059,,,,,,,,S128,Compañías de seguros,3.7338,15062.0589,,,,,,,266.0837,809.8616,,,,,15065.7927,0.0,1075.9452999999999,0.0,0.0,0.0,15065.7927,16141.738,24520.2059
2012T2,2012,2,76365.164,,,,,,,76365.1623,S129,Fondos de pensiones,7.9667,33257.9323,,0.0,0.0,0.0,0.0,24011.054,102.638,5237.1017,,,,,33265.899,0.0,5339.7397,0.0,0.0,0.0,33265.899,62616.6927,76365.164
2012T2,2012,2,34440.8407,4.1291,934.0408,938.1699,,,0.0,23013.0502,S13,Gobierno general,3080.6696,9627.1377,,,,,,,5086.0207,2764.9922,0.0,16485.8501,16485.8501,,12707.8073,0.0,7851.0129,16485.8501,938.1699,0.0,12707.8073,20558.820200000002,34440.8407
2012T2,2012,2,234718.2485,5790.7378,68157.7293,73948.4671,,,,392245.4747,S11,Empresas no financieras,826.8687,5611.8635,6438.7321,0.7104,4530.0183,4530.7287,3378.9931,2584.1813,7172.0198,23447.9416,99.1957,22752.0793,22851.2749,-157527.2262,6438.7322,4530.7287,30619.9614,22851.275,73948.46710000001,0.0,10969.4609,47552.596699999995,234718.2485
2012T2,2012,2,185777.8162,3793.5823,39651.3352,43444.9174,,,,46256.4779,S14_S15,Hogares e IPSFLSH,25.6365,181.9407,207.5772,,,,4802.5105,4073.7689,9399.6137,12514.1598,,,,139521.3383,207.5772,0.0,21913.7735,0.0,43444.9175,0.0,207.5772,30997.6301,185777.8162
2012T2,2012,2,152469.3413,,,,,,,136250.7076,S2,Resto del mundo,1087.5148,14858.8563,,3807.7198,29379.8278,33187.5476,490.7026,370.0248,480.086,4.6768,,,,,15946.3711,33187.5476,484.7628,0.0,0.0,0.0,49133.918699999995,50479.40889999999,152469.3413
2012T3,2012,3,20872.3764,2.3761,660.3647,662.7408,9433.5166,359.1895,9792.7061,21298.7885,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,662.7407999999999,9792.706100000001,0.0,0.0,20872.3764
2012T3,2012,3,124434.2712,3206.5927,5152.4804,8359.0731,19430.3885,61238.3502,80668.7388,134695.7341,S122,Bancos y cooperativas,694.755,7562.7813,8257.5363,12936.3368,83076.5623,96012.8991,264.0048,0.0,7742.6544,5835.3583,982.97,19407.8187,20390.7887,-10261.4629,8257.5363,96012.89910000001,13578.0127,20390.7887,8359.073100000001,80668.7387,104270.43540000002,118112.4529,124434.2712
2012T3,2012,3,,,,,,,,11426.4002,S123,Fondos mercado monetario,162.2885,422.1066,584.395,,,,1.1812,0.0,,,,,,,584.3951,0.0,0.0,0.0,0.0,0.0,584.3951,585.5763,11426.4002
2012T3,2012,3,,,,,,,,12439.991,S124,Fondos mercado no monetario,111.8484,4134.2882,,0.5988,16.4374,17.0362,45.0862,1243.6782,,,,,,-12.2466,4246.1366,17.0362,0.0,0.0,0.0,0.0,4263.172799999999,5551.937199999999,12439.991
2012T3,2012,3,126238.5785,2204.6937,6378.4225,8583.1162,,,0.0,124333.7318,S125_S126,Otros intermediarios y auxiliares,17.7358,296.7938,314.5296,755.6723,2698.8788,3454.551,1172.5966,797.7449,1916.3067,2716.9719,,,,,314.52959999999996,3454.5510999999997,4633.2786,0.0,8583.1162,0.0,3769.0806999999995,10372.7008,126238.5785
2012T3,2012,3,24790.18,,,,,,,,S128,Compañías de seguros,4.0341,15255.0768,,,,,,,310.6187,836.6025,,,,,15259.110900000001,0.0,1147.2212,0.0,0.0,0.0,15259.110900000001,16406.3321,24790.18
2012T3,2012,3,77906.6251,,,,,,,77906.6234,S129,Fondos de pensiones,44.2788,33201.2067,,0.0,0.0,0.0,0.0,23796.7489,111.5635,6082.3927,,,,,33245.4855,0.0,6193.9562000000005,0.0,0.0,0.0,33245.4855,63236.1906,77906.6251
2012T3,2012,3,33750.144,4.1232,880.5118,884.635,,,0.0,23113.075,S13,Gobierno general,3044.6225,8903.7566,,,,,,,5001.0147,2656.226,0.0,16417.2989,16417.2989,,11948.3791,0.0,7657.2407,16417.2989,884.635,0.0,11948.3791,19605.6198,33750.144
2012T3,2012,3,234812.43,7066.6797,68094.7786,75161.4584,,,,393528.5067,S11,Empresas no financieras,797.3053,5662.6101,6459.9153,0.9557,4911.797,4912.7526,3496.5766,2339.432,6680.981,23959.3019,67.9123,23079.8769,23147.7892,-158716.0767,6459.9154,4912.7527,30640.2829,23147.7892,75161.4583,0.0,11372.668099999999,47848.9596,234812.43
2012T3,2012,3,189421.2874,3874.5162,40450.1889,44324.7052,,,,47048.4837,S14_S15,Hogares e IPSFLSH,24.0242,178.2627,202.2869,,,,4979.2833,4001.6154,10493.9023,12718.2964,,,,142372.8037,202.2869,0.0,23212.1987,0.0,44324.7051,0.0,202.2869,32395.384299999998,189421.2874
2012T3,2012,3,147776.5873,,,,,,,132431.5491,S2,Resto del mundo,982.97,15644.7653,,3802.429,28518.5742,32321.0032,508.7646,324.2553,388.0985,3.9635,,,,,16627.7353,32321.0032,392.062,0.0,0.0,0.0,48948.7385,50173.8204,147776.5873
2012T4,2012,4,23051.1184,13.2531,669.511,682.7641,13046.1704,893.3039,13939.4743,23384.2073,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,682.7641,13939.474300000002,0.0,0.0,23051.1184
2012T4,2012,4,129020.1701,4820.0247,4813.4515,9633.4761,22537.1288,60364.9417,82902.0705,140148.849,S122,Bancos y cooperativas,21.1595,7501.0942,7522.2537,12587.2898,86151.2754,98738.5652,275.7781,0.0,9756.287,6544.7764,582.6651,20180.9874,20763.6526,-11128.6789,7522.253699999999,98738.5652,16301.0634,20763.6525,9633.476200000001,82902.0705,106260.8189,122837.6604,129020.1701
2012T4,2012,4,,,,,,,,10983.9226,S123,Fondos mercado monetario,0.0,600.5149,600.5149,,,,1.9432,0.0,,,,,,,600.5149,0.0,0.0,0.0,0.0,0.0,600.5149,602.4581000000001,10983.9226
2012T4,2012,4,,,,,,,,12545.9147,S124,Fondos mercado no monetario,101.1277,4107.0406,,0.3656,18.9731,19.3387,10.9939,1296.545,,,,,,62.7349,4208.1683,19.3387,0.0,0.0,0.0,0.0,4227.5070000000005,5535.045900000001,12545.9147
2012T4,2012,4,133562.8934,2212.3347,6464.8177,8677.1524,,,0.0,132142.0561,S125_S126,Otros intermediarios y auxiliares,0.833,318.4234,319.2564,797.378,2795.7101,3593.0882,1224.5972,857.7583,2356.3339,2758.2167,,,,,319.25640000000004,3593.0881,5114.5506000000005,0.0,8677.152399999999,0.0,3912.3445,11109.250600000001,133562.8934
2012T4,2012,4,25384.5485,,,,,,,,S128,Compañías de seguros,7.4257,15602.1724,,,,,,,297.4183,855.2818,,,,,15609.5981,0.0,1152.7001,0.0,0.0,0.0,15609.5981,16762.298199999997,25384.5485
2012T4,2012,4,80727.1798,,,,,,,80727.1781,S129,Fondos de pensiones,5.0579,33291.9181,,0.0,0.0,0.0,0.0,25232.8134,386.5542,5656.495,,,,,33296.976,0.0,6043.0491999999995,0.0,0.0,0.0,33296.976,64572.8386,80727.1798
2012T4,2012,4,33701.7418,4.1173,894.7317,898.849,,,0.0,23983.8788,S13,Gobierno general,2145.4912,9838.5448,,,,,,,5721.6323,1931.8735,0.0,17188.3386,17188.3386,,11984.036,0.0,7653.5058,17188.3386,898.849,0.0,11984.036,19637.5418,33701.7418
2012T4,2012,4,243960.5081,6779.6036,74086.395,80865.9986,,,,405842.11,S11,Empresas no financieras,1051.8055,6856.5974,7908.4029,1.1116,5174.4325,5175.5441,3594.6115,2403.385,7900.0048,25923.9378,64.37,23674.6328,23739.0029,-161881.6019,7908.402899999999,5175.5441,33823.9426,23739.0028,80865.9986,0.0,13083.947,52905.8861,243960.5081
2012T4,2012,4,195560.1588,4109.8291,41822.7576,45932.5867,,,,48778.9772,S14_S15,Hogares e IPSFLSH,24.4004,194.741,219.1414,,,,4786.4648,3991.13,11487.4361,12943.4975,,,,146781.1816,219.1414,0.0,24430.9336,0.0,45932.5867,0.0,219.1414,33427.669799999996,195560.1588
2012T4,2012,4,158529.3756,,,,,,,142197.8832,S2,Resto del mundo,582.6651,16788.6177,,4399.3331,32201.9167,36601.2499,489.0631,353.0471,668.192,3.0943,,,,,17371.282799999997,36601.249800000005,671.2863,0.0,0.0,0.0,53972.532600000006,55485.92910000001,158529.3756
2013T1,2013,1,20858.0973,8.6444,647.5589,656.2033,10117.0953,276.6049,10393.7002,21141.4454,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,656.2033,10393.700200000001,0.0,0.0,20858.0973
2013T1,2013,1,129254.0814,3336.4995,4920.2452,8256.7447,21141.6153,61662.9979,82804.6131,140045.0625,S122,Bancos y cooperativas,1131.8529,7498.2237,8630.0766,12933.0104,87513.3236,100446.334,414.1196,0.0,7674.6315,5884.2323,392.9154,21364.4289,21757.3443,-10790.9811,8630.0766,100446.334,13558.8638,21757.3443,8256.7447,82804.6132,109076.4106,123049.394,129254.0814
2013T1,2013,1,,,,,,,,11961.7969,S123,Fondos mercado monetario,319.2774,547.456,866.7334,,,,1.6247,0.0,,,,,,,866.7334000000001,0.0,0.0,0.0,0.0,0.0,866.7334000000001,868.3581,11961.7969
2013T1,2013,1,,,,,,,,13271.3261,S124,Fondos mercado no monetario,171.34,4436.1055,,0.3624,0.0,0.3624,9.1826,1395.9295,,,,,,61.8956,4607.4455,0.3624,0.0,0.0,0.0,0.0,4607.8079,6012.92,13271.3261
2013T1,2013,1,136837.9718,2320.2793,6795.2617,9115.541,,,0.0,136266.5926,S125_S126,Otros intermediarios y auxiliares,15.5835,292.8088,308.3923,823.0185,2830.861,3653.8795,1574.8852,921.0355,2230.7734,3228.0834,,,,,308.39230000000003,3653.8795,5458.8568,0.0,9115.541000000001,0.0,3962.2718,11917.0493,136837.9718
2013T1,2013,1,25722.7366,,,,,,,,S128,Compañías de seguros,55.8189,15733.5163,,,,,,,329.0858,821.5453,,,,,15789.3352,0.0,1150.6311,0.0,0.0,0.0,15789.3352,16939.9663,25722.7366
2013T1,2013,1,83099.2514,,,,,,,83099.2497,S129,Fondos de pensiones,159.4962,32579.426,,0.0,0.0,0.0,0.0,26640.6606,455.5672,5691.1152,,,,,32738.9222,0.0,6146.682400000001,0.0,0.0,0.0,32738.9222,65526.265199999994,83099.2514
2013T1,2013,1,33682.7573,3.8201,869.9555,873.7756,,,0.0,23392.4914,S13,Gobierno general,3106.4783,9633.2739,,,,,,,5200.6348,1779.5636,0.0,16880.0664,16880.0664,,12739.7522,0.0,6980.198399999999,16880.0664,873.7756,0.0,12739.7522,19719.9506,33682.7573
2013T1,2013,1,244770.5643,6631.7805,74550.9614,81182.7418,,,,412251.5581,S11,Empresas no financieras,897.9988,7455.1944,8353.1932,1.0507,5562.2835,5563.3342,3282.2825,2468.2344,6908.0495,25839.1958,64.3936,23906.0885,23970.4821,-167480.9938,8353.1932,5563.334199999999,32747.245300000002,23970.4821,81182.7419,0.0,13916.527399999999,52414.289600000004,244770.5643
2013T1,2013,1,201419.7572,4219.8527,42810.1302,47029.9829,,,,49759.7838,S14_S15,Hogares e IPSFLSH,23.3871,192.3871,215.7742,,,,5398.945,4245.1763,11497.9479,13632.9873,,,,151659.9734,215.7742,0.0,25130.9352,0.0,47029.9829,0.0,215.7742,34990.8307,201419.7572
