periodo,año,trimestre,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,cap_nec_financiamiento,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones
2004T4,2004,4,0.0032,,-419.9061,,,0.0,,234.4936,S13,Gobierno general,0.0,4.1597,,,,,,,-0.9992,-94.6586,0.0,81.874,81.874,4.1597,0.0,-95.65780000000001,81.874,0.0032,0.0,4.1597,-91.49810000000001
2004T4,2004,4,151.0251,-443.3279,-292.3028,,,,4707.3589,-357.108,S11,Empresas no financieras,369.3014,657.4266,1026.728,-0.0361,47.7524,47.7163,-10.2944,-2.633,417.6792,897.8082,-0.3974,488.1364,487.739,1026.728,47.716300000000004,1315.4874,487.739,-292.3028,0.0,1074.4443,2377.0043
2004T4,2004,4,45.8924,680.0775,725.9699,,,,827.0045,310.06,S14_S15,Hogares e IPSFLSH,1.7071,0.0,1.7071,,,,-15.1507,-375.658,278.2221,186.1595,,,,1.7071,0.0,464.38160000000005,0.0,725.9698999999999,0.0,1.7071,75.28000000000009
2004T4,2004,4,,,,,,,1641.0233,-236.9743,S2,Resto del mundo,0.0,540.2244,,45.0125,-926.8222,-881.8097,-1.5659,-24.0314,-6.6068,-3.6305,,,,540.2244,-881.8096999999999,-10.2373,0.0,0.0,0.0,-341.58529999999996,-377.4199
2005T1,2005,1,-4.3176,-2.8578,-7.1754,-139.3865,-279.3193,-418.7058,-680.3326,-69.6415,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-7.1754,-418.7058,0.0,0.0
2005T1,2005,1,-272.13,137.02,-135.11,-187.16,1466.16,1279.0,1765.51,79.16,S122,Bancos y cooperativas,-327.32,252.04,-75.28,56.02,998.06,1054.08,-19.81,0.0,660.7,-236.48,0.0,-275.69,-275.69,-75.28,1054.08,424.22,-275.69,-135.10999999999999,1279.0,978.8,1383.21
2005T1,2005,1,,,,,,,373.8002,0.0,S123,Fondos mercado monetario,12.6614,-15.3549,-2.6935,,,,-0.0661,0.08914337,2.5807,372.7511,,,,-2.6935000000000002,0.0,375.3318,0.0,0.0,0.0,-2.6935000000000002,372.66134336999994
2005T1,2005,1,,,,,,,30.3771,-1.0327,S124,Fondos mercado no monetario,26.6951,-196.8188,-170.1237,0.0,-1.9796,-1.9796,0.1752,26.9527,0.2796,-33.6981,,,,-170.1237,-1.9796,-33.418499999999995,0.0,0.0,0.0,-172.10330000000002,-178.39390000000003
2005T1,2005,1,35.0082,88.0531,123.0613,,,0.0386,-127.4176,93.7739,S125_S126,Otros intermediarios y auxiliares,-2.6667,-25.1468,-27.8135,5.2466,-6.7407,-1.494,8.3425,22.0175,-215.4766,45.2972,7.7536,-43.5981,-35.8445,-27.813499999999998,-1.4941000000000004,-170.1794,-35.844500000000004,123.0613,0.0,-29.307599999999997,-169.127
2005T1,2005,1,,,,,,,,,S128,Compañías de seguros,3.7585,-10.1846,,,,,,,10.698,99.4998,,,,-6.4261,0.0,110.1978,0.0,0.0,0.0,-6.4261,103.7717
2005T1,2005,1,,,,,,,495.6729,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005T1,2005,1,0.0032,,-283.1968,,,0.0,,908.7336,S13,Gobierno general,0.0,4.8617,,,,,,,7.8043,356.6934,0.0,55.6768,55.6768,4.8617,0.0,364.4977,55.6768,0.0032,0.0,4.8617,369.3594
2005T1,2005,1,-130.2368,950.2462,820.0094,,,,6833.4859,-975.4379,S11,Empresas no financieras,68.4115,-278.1913,-209.7797,0.0386,116.761,116.7996,203.6139,-43.9102,179.1428,216.8804,12.0429,-94.2832,-82.2404,-209.77980000000002,116.7996,396.0232,-82.24029999999999,820.0094,0.0,-92.98020000000002,462.7466999999999
2005T1,2005,1,60.7174,426.5324,487.2498,,,,559.3969,425.4957,S14_S15,Hogares e IPSFLSH,0.8677,0.0,0.8677,,,,160.6418,-12.6218,-197.2341,322.3254,,,,0.8677,0.0,125.09129999999999,0.0,487.2498,0.0,0.8677,273.979
2005T1,2005,1,,,,,,,1064.5105,-412.2366,S2,Resto del mundo,0.0,-28.2544,,-68.8416,616.8253,547.9838,16.684,-0.5673,-24.3388,1.2686,,,,-28.2544,547.9837,-23.0702,0.0,0.0,0.0,519.7293,512.7757999999999
2005T2,2005,2,0.0215,-3.6946,-3.6731,-203.8025,585.4926,381.6901,254.4516,-31.5208,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3.6731,381.69010000000003,0.0,0.0
2005T2,2005,2,-537.06,525.54,-11.53,163.38,1847.96,2011.34,2307.81,118.57,S122,Bancos y cooperativas,238.32,-124.2,114.12,488.92,1164.94,1653.86,53.54,0.0,-568.27,988.41,0.0,-33.97,-33.97,114.11999999999999,1653.8600000000001,420.14,-33.97,-11.519999999999982,2011.3400000000001,1767.98,2241.66
2005T2,2005,2,,,,,,,-212.6296,0.0,S123,Fondos mercado monetario,17.6207,-15.1354,2.4853,,,,0.1365,-0.142448159,-1.4785,-212.8007,,,,2.4852999999999987,0.0,-214.2792,0.0,0.0,0.0,2.4852999999999987,-211.799848159
2005T2,2005,2,,,,,,,659.8847,-2.9027,S124,Fondos mercado no monetario,29.6227,169.3959,199.0186,9.3527,-0.4972,8.8554,0.1477,4.6702,7.7312,272.3735,,,,199.01860000000002,8.855500000000001,280.1047,0.0,0.0,0.0,207.87410000000003,492.7967
2005T2,2005,2,-22.9906,-16.855,-39.8456,,,0.039,1279.9885,-212.0263,S125_S126,Otros intermediarios y auxiliares,3.0039,0.1508,3.1547,-15.9036,67.0442,51.1406,-11.0076,-1.6543,142.3671,-0.4136,-14.1852,225.8287,211.6434,3.1546999999999996,51.140600000000006,141.9535,211.6435,-39.845600000000005,0.0,54.295300000000005,183.58689999999999
2005T2,2005,2,,,,,,,,,S128,Compañías de seguros,0.1406,114.7199,,,,,,,-6.0387,-36.9916,,,,114.8605,0.0,-43.0303,0.0,0.0,0.0,114.8605,71.8302
2005T2,2005,2,,,,,,,778.1783,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005T2,2005,2,0.0032,,-434.5591,,,0.0,,1004.2503,S13,Gobierno general,0.0,3.5084,,,,,,,46.88,433.4837,0.0,-52.7704,-52.7704,3.5084,0.0,480.3637,-52.7704,0.0032,0.0,3.5084,483.8721
2005T2,2005,2,500.604,380.8475,881.4515,,,,1376.3199,-941.7449,S11,Empresas no financieras,-101.7898,-304.865,-406.6548,0.0091,6.2694,6.2785,-153.9525,221.581,75.4541,312.0133,-6.5404,169.4532,162.9128,-406.6548,6.2785,387.4674,162.9128,881.4515,0.0,-400.3763,54.719599999999986
2005T2,2005,2,-18.7647,598.9881,580.2234,,,,681.9121,567.5786,S14_S15,Hogares e IPSFLSH,-1.9117,0.0,-1.9117,,,,-91.3866,432.5875,-17.4639,73.9209,,,,-1.9117,0.0,56.45700000000001,0.0,580.2234000000001,0.0,-1.9117,395.7462
2005T2,2005,2,,,,,,,1177.4783,-461.4841,S2,Resto del mundo,0.0,-32.5941,,-219.3243,237.4335,18.1091,-9.5051,27.9717,9.1521,-10.5633,,,,-32.5941,18.109200000000016,-1.4111999999999991,0.0,0.0,0.0,-14.484899999999982,2.570500000000017
2005T3,2005,3,-3.361,-0.5217,-3.8827,-156.323,-342.9584,-499.2814,-729.1549,-35.0724,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3.8827000000000003,-499.28139999999996,0.0,0.0
2005T3,2005,3,-252.72,155.84,-96.89,-87.15,705.13,617.98,524.65,111.51,S122,Bancos y cooperativas,253.73,34.25,287.98,138.21,1811.37,1949.59,17.25,0.0,-243.13,-325.7,0.0,53.3,53.3,287.98,1949.58,-568.8299999999999,53.3,-96.88,617.98,2237.56,1685.98
2005T3,2005,3,,,,,,,-5.3883,0.0,S123,Fondos mercado monetario,30.4452,9.0161,39.4613,,,,-0.0598,0.097993076,-0.0683,-44.9186,,,,39.4613,0.0,-44.9869,0.0,0.0,0.0,39.4613,-5.487406923999997
2005T3,2005,3,,,,,,,890.8833,2.2616,S124,Fondos mercado no monetario,-4.5089,163.2937,158.7849,-2.5443,-2.026,-4.5703,0.0126,28.5724,8.1492,286.6964,,,,158.7848,-4.5703,294.8456,0.0,0.0,0.0,154.2145,477.6451
2005T3,2005,3,65.3039,47.1238,112.4277,,,0.0394,794.9391,18.2721,S125_S126,Otros intermediarios y auxiliares,3.9563,-12.1058,-8.1494,14.0909,11.9558,26.0467,46.217,29.7327,-54.1099,-46.7559,1.4071,67.0955,68.5026,-8.1495,26.0467,-100.86580000000001,68.5026,112.4277,0.0,17.8972,-7.018900000000009
2005T3,2005,3,,,,,,,,,S128,Compañías de seguros,7.0836,129.9573,,,,,,,-10.9694,40.1055,,,,137.0409,0.0,29.1361,0.0,0.0,0.0,137.0409,166.177
2005T3,2005,3,,,,,,,643.1908,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005T3,2005,3,0.0032,,-103.6615,,,0.0,,542.501,S13,Gobierno general,0.0,3.7433,,,,,,,93.4577,185.6647,0.0,-337.5552,-337.5552,3.7433,0.0,279.1224,-337.5552,0.0032,0.0,3.7433,282.8657
2005T3,2005,3,-157.4478,821.8256,664.3777,,,,2448.8148,-1217.2711,S11,Empresas no financieras,40.3802,-495.4398,-455.0596,-0.0308,49.4348,49.404,-65.0145,277.5819,39.375,535.5781,8.148,305.0917,313.2397,-455.0596,49.404,574.9531,313.2397,664.3778,0.0,-405.6556,381.8649
2005T3,2005,3,67.2429,826.7607,894.0036,,,,988.4932,433.1774,S14_S15,Hogares e IPSFLSH,-1.2538,0.0,-1.2538,,,,-2.291,531.3662,61.0556,-496.9577,,,,-1.2538,0.0,-435.9021,0.0,894.0036,0.0,-1.2538,91.91930000000002
2005T3,2005,3,,,,,,,1322.3109,90.199,S2,Resto del mundo,0.0,-62.8756,,-327.9713,84.8998,-243.0715,-0.2329,35.0956,-2.7857,-3.2353,,,,-62.8756,-243.0715,-6.021,0.0,0.0,0.0,-305.9471,-277.1054
2005T4,2005,4,7.4482,1.0205,8.4687,674.0241,920.8513,1594.8754,442.9825,-20.2756,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.4687,1594.8754,0.0,0.0
2005T4,2005,4,-65.32,606.4,541.08,1113.65,2016.83,3130.47,2947.62,361.23,S122,Bancos y cooperativas,112.36,-374.04,-261.67,186.49,2022.15,2208.64,-122.28,0.0,315.87,1184.43,0.0,-10.78,-10.78,-261.68,2208.6400000000003,1500.3000000000002,-10.78,541.0799999999999,3130.48,1946.9600000000003,3324.98
2005T4,2005,4,,,,,,,347.7261,0.0,S123,Fondos mercado monetario,-43.2943,-6.0149,-49.3091,,,,0.0466,-0.009674599,2.2413,393.5942,,,,-49.3092,0.0,395.8355,0.0,0.0,0.0,-49.3092,346.56322540100007
2005T4,2005,4,,,,,,,-1466.0706,12.2337,S124,Fondos mercado no monetario,-2.7089,-683.534,-686.2429,-2.4954,-2.0,-4.4953,-0.0231,27.6061,-12.7052,-637.2911,,,,-686.2429,-4.4954,-649.9963,0.0,0.0,0.0,-690.7383,-1313.1516000000001
2005T4,2005,4,-9.973,113.4662,103.4932,,,0.0394,736.7349,11.0754,S125_S126,Otros intermediarios y auxiliares,1.7163,-10.7169,-9.0007,-1.5796,56.1204,54.5408,-22.4527,-42.1118,260.603,105.6887,-1.8657,37.9862,36.1205,-9.0006,54.5408,366.2917,36.1205,103.4932,0.0,45.5402,347.2674
2005T4,2005,4,,,,,,,,,S128,Compañías de seguros,8.0827,-8.9174,,,,,,,7.0683,23.9772,,,,-0.8346999999999998,0.0,31.0455,0.0,0.0,0.0,-0.8346999999999998,30.2108
2005T4,2005,4,,,,,,,926.5116,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005T4,2005,4,0.0032,,-427.7489,,,0.0,,632.5761,S13,Gobierno general,0.0,45.8986,,,,,,,47.8257,85.4837,0.0,303.5475,303.5475,45.8986,0.0,133.30939999999998,303.5475,0.0032,0.0,45.8986,179.20799999999997
2005T4,2005,4,294.7485,1223.8044,1518.5529,,,,5255.3589,-1084.9626,S11,Empresas no financieras,62.1838,147.7235,209.9073,-0.0106,90.7636,90.753,316.4931,-350.6441,276.7648,1036.9888,18.2169,-101.2836,-83.0668,209.9073,90.753,1313.7536,-83.06670000000001,1518.5529,0.0,300.6603,1580.2629000000002
2005T4,2005,4,63.9929,849.4702,913.4631,,,,1017.6458,589.8759,S14_S15,Hogares e IPSFLSH,9.9526,0.0,9.9526,,,,149.5279,-1037.14,538.3271,331.1632,,,,9.9526,0.0,869.4902999999999,0.0,913.4630999999999,0.0,9.9526,-8.169200000000274
2005T4,2005,4,,,,,,,2185.9445,-515.7838,S2,Resto del mundo,0.0,-148.1653,,-30.9037,425.083,394.1793,15.5229,-67.2322,2.6013,-0.4418,,,,-148.1653,394.1793,2.1595,0.0,0.0,0.0,246.014,196.46420000000003
2006T1,2006,1,-0.9283,0.6757,-0.2526,409.2971,-902.5654,-493.2683,-969.3599,-23.642,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.25260000000000005,-493.26829999999995,0.0,0.0
2006T1,2006,1,-292.07,608.15,316.07,-230.83,1063.28,832.45,1711.04,-25.57,S122,Bancos y cooperativas,-124.28,-420.68,-544.96,185.12,1381.23,1566.35,85.1,0.0,1436.55,-1162.91,0.0,-65.99,-65.99,-544.96,1566.35,273.6399999999999,-65.99,316.08,832.4499999999999,1021.3899999999999,1380.1299999999997
2006T1,2006,1,,,,,,,681.5211,0.0,S123,Fondos mercado monetario,-2.6793,-3.2389,-5.9181,,,,0.0367,0.204475276,4.7068,680.4949,,,,-5.918200000000001,0.0,685.2017000000001,0.0,0.0,0.0,-5.918200000000001,679.5246752760002
2006T1,2006,1,,,,,,,502.5238,7.8909,S124,Fondos mercado no monetario,30.8869,-0.5344,30.3525,-3.6193,-0.0359,-3.6553,1.6343,112.7024,6.5215,162.1965,,,,30.3525,-3.6552,168.718,0.0,0.0,0.0,26.6973,309.752
2006T1,2006,1,63.1961,82.5754,145.7715,,,0.04,1860.4309,8.3029,S125_S126,Otros intermediarios y auxiliares,-1.154,-7.373,-8.5271,11.3449,60.9099,72.2548,48.2436,19.861,-333.1461,39.3632,6.1425,38.9674,45.1099,-8.527000000000001,72.2548,-293.7829,45.109899999999996,145.7715,0.0,63.7278,-161.95049999999998
2006T1,2006,1,,,,,,,,,S128,Compañías de seguros,-3.2522,35.4005,,,,,,,16.1198,-2.4051,,,,32.1483,0.0,13.7147,0.0,0.0,0.0,32.1483,45.863
2006T1,2006,1,,,,,,,654.1944,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006T1,2006,1,0.0045,,-359.9322,,,0.0,,1342.0361,S13,Gobierno general,757.781,1.8513,,,,,,,76.0629,142.0982,0.0,-60.8514,-60.8514,759.6323,0.0,218.16109999999998,-60.8514,0.0045,0.0,759.6323,977.7934
2006T1,2006,1,61.4055,798.6457,860.0511,,,,2237.8334,-1083.0589,S11,Empresas no financieras,34.0667,-192.5406,-158.4739,0.0223,25.9583,25.9806,208.6853,-2.3028,79.9639,480.7996,-2.4632,53.4254,50.9621,-158.47390000000001,25.980600000000003,560.7635,50.9622,860.0512,0.0,-132.4933,634.6527
2006T1,2006,1,68.9702,705.1271,774.0973,,,,822.734,555.5925,S14_S15,Hogares e IPSFLSH,-1.5103,0.0,-1.5103,,,,292.8373,217.9425,-91.0351,85.0204,,,,-1.5103,0.0,-6.014700000000005,0.0,774.0973,0.0,-1.5103,503.25480000000005
2006T1,2006,1,,,,,,,3265.971,-775.5413,S2,Resto del mundo,0.0,-92.5535,,-228.176,727.3198,499.1438,30.3695,13.8117,1.4567,-1.1585,,,,-92.5535,499.1438,0.2982,0.0,0.0,0.0,406.5903,451.0697
2006T2,2006,2,-5.0077,3.6018,-1.4059,-20.7207,911.3129,890.5922,429.7999,7.7006,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.4059,890.5922,0.0,0.0
2006T2,2006,2,-206.32,-21.1,-227.41,454.35,1037.64,1491.99,1273.47,171.43,S122,Bancos y cooperativas,10.71,-161.76,-151.05,126.35,1447.04,1573.38,-137.59,0.0,-377.25,600.14,0.0,229.02,229.02,-151.04999999999998,1573.3899999999999,222.89,229.02,-227.42,1491.9900000000002,1422.34,1507.64
2006T2,2006,2,,,,,,,289.0248,0.0,S123,Fondos mercado monetario,-0.8618,16.6628,15.801,,,,-0.0081,-0.009455795,1.8453,270.6091,,,,15.801,0.0,272.4544,0.0,0.0,0.0,15.801,288.237844205
2006T2,2006,2,,,,,,,74.8006,17.6507,S124,Fondos mercado no monetario,-28.3865,4.7274,-23.6591,-0.5089,-1.2565,-1.7654,-0.4655,38.4169,-3.4518,54.3088,,,,-23.659100000000002,-1.7654,50.857,0.0,0.0,0.0,-25.424500000000002,63.3839
2006T2,2006,2,24.954,11.6417,36.5957,,,0.0405,2009.1744,-200.5996,S125_S126,Otros intermediarios y auxiliares,-1.8854,-14.7223,-16.6077,0.2559,15.1859,15.4418,-4.9311,-14.1495,79.1599,42.9179,2.6618,45.3443,48.0061,-16.6077,15.4418,122.0778,48.006099999999996,36.5957,0.0,-1.1659000000000006,101.8313
2006T2,2006,2,,,,,,,,,S128,Compañías de seguros,19.5685,35.1499,,,,,,,-17.854,-52.7921,,,,54.7184,0.0,-70.64609999999999,0.0,0.0,0.0,54.7184,-15.927699999999987
2006T2,2006,2,,,,,,,826.8134,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006T2,2006,2,0.0045,,-295.9475,,,0.0,,1575.3472,S13,Gobierno general,773.1701,-11.1409,,,,,,,87.0854,255.9887,0.0,-72.6342,-72.6342,762.0292000000001,0.0,343.0741,-72.6342,0.0045,0.0,762.0292000000001,1105.1033
2006T2,2006,2,357.9554,723.6565,1081.6119,,,,6411.0271,-473.0815,S11,Empresas no financieras,-80.2471,-233.8358,-314.0829,0.0498,204.7902,204.84,292.5395,-115.1352,429.6346,-62.3661,-34.9894,70.3143,35.3249,-314.0829,204.84,367.26849999999996,35.3249,1081.6119,0.0,-109.24289999999999,435.4298999999999
2006T2,2006,2,37.4903,747.3499,784.8402,,,,869.6774,802.8708,S14_S15,Hogares e IPSFLSH,1.4321,0.0,1.4321,,,,124.2481,47.6435,45.4499,123.2906,,,,1.4321,0.0,168.7405,0.0,784.8402000000001,0.0,1.4321,342.0642
2006T2,2006,2,,,,,,,2304.9201,-1853.259,S2,Resto del mundo,0.0,179.7256,,160.2987,-35.1087,125.1901,12.8536,3.0034,89.5509,-4.5774,,,,179.7256,125.19,84.9735,0.0,0.0,0.0,304.9156,405.7461
2006T3,2006,3,-1.457,-0.0738,-1.5307,-13.6592,392.4341,378.7749,-187.1387,8.4255,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.5308000000000002,378.7749,0.0,0.0
2006T3,2006,3,187.88,-666.9,-479.02,-38.06,835.29,797.23,1101.41,351.54,S122,Bancos y cooperativas,-172.62,-379.23,-551.85,397.55,1717.66,2115.2,0.19,0.0,-363.7,512.52,0.0,451.92,451.92,-551.85,2115.21,148.82,451.92,-479.02,797.23,1563.3600000000001,1712.3700000000001
2006T3,2006,3,,,,,,,247.3055,0.0,S123,Fondos mercado monetario,2.4902,9.5874,12.0777,,,,0.0149,-0.322091244,1.6149,233.4456,,,,12.0776,0.0,235.06050000000002,0.0,0.0,0.0,12.0776,246.830908756
2006T3,2006,3,,,,,,,574.3638,1.1781,S124,Fondos mercado no monetario,-24.4457,57.8353,33.3895,1.6248,-0.3512,1.2736,0.2952,33.2568,23.7372,262.531,,,,33.3896,1.2736,286.2682,0.0,0.0,0.0,34.6632,354.4834
2006T3,2006,3,33.7788,75.4039,109.1827,,,0.0409,1447.023,11.0226,S125_S126,Otros intermediarios y auxiliares,-5.9701,4.2761,-1.694,8.2462,59.926,68.1722,38.9551,3.3289,74.2981,-61.3423,-62.7388,96.897,34.1582,-1.6940000000000008,68.1722,12.955800000000004,34.15820000000001,109.18269999999998,0.0,66.4782,121.718
2006T3,2006,3,,,,,,,,,S128,Compañías de seguros,5.8778,-73.3867,,,,,,,0.9391,67.7134,,,,-67.50890000000001,0.0,68.65249999999999,0.0,0.0,0.0,-67.50890000000001,1.143599999999978
2006T3,2006,3,,,,,,,754.1331,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006T3,2006,3,0.0046,,-111.2415,,,0.0,,1914.2731,S13,Gobierno general,1228.4519,99.0947,,,,,,,-44.0658,89.138,0.0,-119.3669,-119.3669,1327.5466000000001,0.0,45.0722,-119.3669,0.0046,0.0,1327.5466000000001,1372.6188000000002
2006T3,2006,3,159.3113,1142.7194,1302.0306,,,,1738.8018,-2013.9431,S11,Empresas no financieras,191.6069,-232.8988,-41.2919,0.0106,75.0549,75.0655,89.74,275.4927,44.2658,549.0615,-0.8376,266.7862,265.9486,-41.2919,75.0655,593.3273,265.9486,1302.0307,0.0,33.7736,992.3336
2006T3,2006,3,68.9424,1076.1094,1145.0518,,,,1252.3335,559.053,S14_S15,Hogares e IPSFLSH,-0.2864,0.0,-0.2864,,,,106.3159,194.9899,51.5615,226.2367,,,,-0.2864,0.0,277.7982,0.0,1145.0518,0.0,-0.2864,578.8176
2006T3,2006,3,,,,,,,1939.1009,-852.4994,S2,Resto del mundo,0.0,67.1688,,54.25,-260.1175,-205.8675,11.0128,12.6713,-78.6563,-2.9362,,,,67.1688,-205.8675,-81.5925,0.0,0.0,0.0,-138.6987,-196.6071
2006T4,2006,4,5.8559,4.3681,10.2239,381.4299,926.1171,1307.547,1313.0679,-20.8364,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.224,1307.547,0.0,0.0
2006T4,2006,4,723.92,-185.52,538.41,1165.83,1164.8,2330.64,2456.44,257.7,S122,Bancos y cooperativas,53.71,-93.76,-40.05,190.73,1684.96,1875.69,9.85,0.0,-122.65,895.96,0.0,242.36,242.36,-40.050000000000004,1875.69,773.3100000000001,242.36,538.4,2330.63,1835.64,2618.8
2006T4,2006,4,,,,,,,274.2592,0.0,S123,Fondos mercado monetario,25.8302,3.755,29.5853,,,,1.5804,0.622043509,1.8958,239.6385,,,,29.5852,0.0,241.5343,0.0,0.0,0.0,29.5852,273.321943509
2006T4,2006,4,,,,,,,79.6386,28.2369,S124,Fondos mercado no monetario,-91.0734,-23.7414,-114.8149,-0.5368,-1.8158,-2.3526,0.4257,58.0101,-5.2033,49.7421,,,,-114.8148,-2.3526000000000002,44.5388,0.0,0.0,0.0,-117.1674,-14.192799999999998
2006T4,2006,4,118.694,93.9367,212.6307,,,0.0409,-1112.7663,154.6688,S125_S126,Otros intermediarios y auxiliares,-5.1399,24.6766,19.5367,32.8313,122.3848,155.2161,1.3946,-19.3259,224.9499,134.2665,-76.0252,207.1865,131.1613,19.5367,155.21609999999998,359.2164,131.16129999999998,212.6307,0.0,174.75279999999998,516.0378999999999
2006T4,2006,4,,,,,,,,,S128,Compañías de seguros,4.9218,-76.1527,,,,,,,14.103,90.1784,,,,-71.23089999999999,0.0,104.28139999999999,0.0,0.0,0.0,-71.23089999999999,33.0505
2006T4,2006,4,,,,,,,953.3611,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006T4,2006,4,0.0046,,-13.8275,,,0.0,,1000.4467,S13,Gobierno general,830.3646,123.3552,,,,,,,-100.9618,-365.267,0.0,-88.834,-88.834,953.7198,0.0,-466.2288,-88.834,0.0046,0.0,953.7198,487.491
2006T4,2006,4,-38.8496,805.5789,766.7293,,,,2982.9525,-1183.8511,S11,Empresas no financieras,-41.97,14.6504,-27.3196,0.0125,-158.5343,-158.5218,129.2712,-36.8735,494.999,1211.3173,-17.2433,646.9202,629.6769,-27.3196,-158.5218,1706.3163,629.6769,766.7293,0.0,-185.84140000000002,1612.8726
2006T4,2006,4,117.3751,747.3486,864.7237,,,,1026.7574,905.6409,S14_S15,Hogares e IPSFLSH,-4.8555,0.0,-4.8555,,,,117.9048,81.8951,781.6981,162.8615,,,,-4.8555,0.0,944.5595999999999,0.0,864.7237,0.0,-4.8555,1139.504
2006T4,2006,4,,,,,,,1782.2564,-1009.2479,S2,Resto del mundo,0.0,214.8812,,448.6752,-386.1818,62.4935,12.2753,5.2632,-0.1348,-1.7009,,,,214.8812,62.49340000000001,-1.8357,0.0,0.0,0.0,277.3746,293.0774
2007T1,2007,1,-0.4435,-0.1228,-0.5663,-165.4942,-1993.4883,-2158.9825,-2285.5062,-3.4804,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.5663,-2158.9825,0.0,0.0
2007T1,2007,1,-341.23,141.23,-200.0,-95.01,1964.5,1869.49,3352.23,147.83,S122,Bancos y cooperativas,-211.89,864.74,652.85,637.19,1684.33,2321.52,-14.7,0.0,150.86,-1152.34,0.0,179.81,179.81,652.85,2321.52,-1001.4799999999999,179.81,-200.00000000000003,1869.49,2974.37,1958.1899999999998
2007T1,2007,1,,,,,,,388.0005,0.0,S123,Fondos mercado monetario,-50.5167,9.3551,-41.1616,,,,0.336,0.306348342,2.6462,424.5084,,,,-41.1616,0.0,427.1546,0.0,0.0,0.0,-41.1616,386.635348342
2007T1,2007,1,,,,,,,895.302,-0.4237,S124,Fondos mercado no monetario,6.7835,341.018,347.8015,3.6427,-0.3536,3.2891,0.9233,115.8506,5.4277,25.4193,,,,347.8015,3.2891,30.847,0.0,0.0,0.0,351.0906,498.71149999999994
2007T1,2007,1,30.2514,-233.4104,-203.1591,,,0.0498,-91.8509,39.4288,S125_S126,Otros intermediarios y auxiliares,-2.6653,-2.8801,-5.5454,5.1834,25.766,30.9494,41.5419,43.3527,-48.8557,212.7373,-1.6681,399.3638,397.6957,-5.5454,30.949399999999997,163.8816,397.69570000000004,-203.15900000000002,0.0,25.403999999999996,274.1802
2007T1,2007,1,,,,,,,,,S128,Compañías de seguros,-12.4457,60.7289,,,,,,,15.7697,44.748,,,,48.2832,0.0,60.5177,0.0,0.0,0.0,48.2832,108.8009
2007T1,2007,1,,,,,,,809.081,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007T1,2007,1,0.0036,,5.1153,,,0.0,,1770.5203,S13,Gobierno general,-1799.2224,3064.1865,,,,,,,-154.3618,507.6795,0.0,-36.8962,-36.8962,1264.9640999999997,0.0,353.31770000000006,-36.8962,0.0036,0.0,1264.9640999999997,1618.2817999999997
